word,translation,reference,has_letter_outside_alphabet,has_letter_from_emakhuwa,vowel_seq,consonat_seq,label,tag,match_,match_in_portuguese_not_stopword_,distance_match_emakhuwa_,distance_soundex_match_emakhuwa_,distance_soundex_translation_emakhuwa_,start_with_f,start_with_ch,consonat_vowels,vowel_consonat
diarioeconomico,dirionós,,1,0,1,0,1,loan,diarioeconomico,0,0,0,0.4,0,0,1,0
portaldogoverno,portaldoger,,1,0,0,1,1,loan,portaldogoverno,0,0,0,0.375,0,0,0,0
meus,meus,,0,0,1,0,1,loan,meus,1,0,0,0,0,0,0,0
following,folouing,,1,1,0,0,1,loan,following,0,0,0,0.25,1,0,0,0
apeitheid,apeiteida,,1,1,1,0,1,loan,apeitheid,0,0,0,0,0,0,0,0
investigativo,entives,,1,0,0,1,1,loan,estives,1,0.692307692,0.666666667,0.5,0,0,0,0
patry,patry,,0,1,0,1,1,loan,patry,0,0,0,0,0,0,0,0
edu,do,,1,0,0,0,1,loan,do,1,0.666666667,0,0,0,0,0,0
nepad,nepad,,1,0,0,0,1,loan,nepal,1,0.2,0.333333333,0,0,0,0,1
chiúta,chiuta,,0,0,0,1,1,loan,chiuta,1,0.166666667,0,0,0,1,0,0
edn,dn,,1,0,0,0,1,loan,dê,1,0.666666667,0,0,0,0,0,0
craverinnha,gravernha,,0,0,0,1,1,loan,craverinnha,0,0,0,0.6,0,0,0,0
diaz,diaz,,1,0,1,0,1,loan,diz,1,0.25,0,0,0,0,0,0
greenwood,grenwod,,1,0,0,1,1,loan,greenwood,0,0,0,0,0,0,0,0
ponto,ponto,,0,0,0,0,1,loan,ponto,1,0,0,0,0,0,0,0
gungu,gungu,,1,1,0,0,1,loan,gungu,0,0,0,0,0,0,0,0
isctem,sotem,,0,0,0,1,1,loan,soltem,1,0.5,0,0,0,0,0,0
noz-de-bétele,nozudexbel,,1,0,0,0,1,loan,noz-de-bétele,0,0,0,0.5,0,0,0,0
lucheringe,lucheringe,,1,1,0,1,1,loan,lucheringe,0,0,0,0,0,0,0,0
icantto,canto,,0,1,0,0,1,loan,canto,1,0.285714286,0,0,0,0,1,0
saudi,sadão,,1,0,1,0,1,loan,sado,1,0.4,0,0,0,0,0,0
molokwe,mologém,,0,1,0,0,1,loan,molokwe,0,0,0,0.5,0,0,0,0
lieu,lieu,,0,0,1,0,1,loan,leu,1,0.25,0,0,0,0,0,0
aleida,aleida,,1,0,1,0,1,loan,leida,1,0.166666667,0,0,0,0,0,0
beaux,beux,,1,0,1,0,1,loan,beaux,0,0,0,0,0,0,0,0
brazão,brasio,,1,0,0,1,1,loan,brasão,1,0.166666667,0,0,0,0,0,0
yuuda,judá,,1,0,1,0,1,loan,judá,1,0.6,0.5,0.5,0,0,0,0
gimo,gimo,,1,0,0,0,1,loan,gimo,1,0,0,0,0,0,0,0
manyanca,manhancas,,0,1,0,0,1,loan,manyanca,0,0,0,0,0,0,1,0
lozi,lozi,,1,0,0,0,1,loan,luzi,1,0.25,0,0,0,0,0,0
ungulani,ungulan,,1,1,0,0,1,loan,ungulani,1,0,0,0.333333333,0,0,0,0
listadenomes,listadenome,,1,0,0,1,1,loan,listadenomes,0,0,0,0,0,0,0,1
unimoz,unimos,,1,0,0,0,1,loan,unimos,1,0.166666667,0,0,0,0,0,0
loxodonta,loxodonta,,1,0,0,0,1,loan,loxodonta,0,0,0,0,0,0,0,0
sikorsky,sicro,,0,0,0,1,1,loan,sacro,1,0.75,0.75,0.75,0,0,0,0
nº,ní,,1,0,0,0,1,loan,no,1,0.5,0,0,0,0,0,0
joao,joao,,1,0,1,0,1,loan,joan,1,0.25,0,0,0,0,0,0
outros,otros,,0,0,1,1,1,loan,outros,1,0,0,0,0,0,0,0
todo,todos,,1,0,0,0,1,loan,todos,1,0.2,0,0,0,0,0,0
fez,fes,,1,0,0,0,1,loan,fies,1,0.5,0,0,1,0,0,0
milyelyo,milhelho,,0,1,0,0,1,loan,milyelyo,0,0,0,0,0,0,0,0
sambizanga,sambizanga,,1,1,0,0,1,loan,sambizanga,0,0,0,0,0,0,0,0
plus,plus,,0,0,0,1,1,loan,paus,1,0.25,0.5,0,0,0,0,0
dahseyé,daseu,,1,0,0,0,1,loan,dahseyé,0,0,0,0,0,0,0,0
milhoes,milhoes,,0,0,1,1,1,loan,milhos,1,0.142857143,0,0,0,0,0,0
ciphimbi,cipimbe,,1,1,0,0,1,loan,ciphimbi,0,0,0,0.25,0,0,0,0
zampula,zambola,,1,0,0,0,1,loan,zampula,0,0,0,0.25,0,0,0,0
wetepartamentoawe,etepartamententa,,0,0,1,1,1,loan,wetepartamentoawe,0,0,0,0.375,0,0,0,0
maconde,condes,,1,0,0,0,1,loan,condes,1,0.428571429,0.333333333,0.333333333,0,0,1,0
lusomundo,lúsomondo,,1,0,0,0,1,loan,lusomundo,0,0,0,0,0,0,0,0
sequertari,sequertar,,1,0,1,1,1,loan,sequertari,0,0,0,0.2,0,0,1,0
chiure,chire,,0,0,1,1,1,loan,chire,1,0.166666667,0,0,0,1,0,0
civile,civile,,0,0,0,0,1,loan,civil,1,0.166666667,0.333333333,0,0,0,0,0
apirili,abril,,0,0,0,0,1,loan,abril,1,0.428571429,1,1,0,0,0,0
ruwanta,ruanta,,0,0,0,0,1,loan,ruanda,1,0.285714286,0.5,0.25,0,0,0,0
ipaj,paj,,1,0,0,0,1,loan,pj,1,0.5,0,0,0,0,0,0
novo,novo,,0,0,0,0,1,loan,novo,1,0,0,0,0,0,0,0
details,decta,,1,0,0,0,1,loan,delta,1,0.571428571,0.333333333,0.333333333,0,0,0,0
sanga,sanga,,1,1,0,0,1,loan,sanga,1,0,0,0,0,0,0,0
feminisinmo,feminisinmo,,0,0,0,0,1,loan,feminisinmo,0,0,0,0,1,0,0,0
zevo,zevo,,1,0,0,0,1,loan,devo,1,0.25,0.5,0,0,0,0,0
pin,pin,,0,0,0,0,1,loan,pi,1,0.333333333,0,0,0,0,0,0
shingwidzi,hinguídus,,1,1,0,0,1,loan,shingwidzi,1,0,0,0.6,0,0,0,0
but,butho,,1,0,0,0,1,loan,bulho,1,0.6,0.5,0,0,0,0,0
robben,roben,,1,0,0,0,1,loan,rúben,1,0.333333333,0,0,0,0,0,0
hele,ele,,0,0,0,0,1,loan,ele,1,0.25,0,0,0,0,0,0
sempre,sembre,,0,0,0,1,1,loan,sempre,1,0,0,0.333333333,0,0,0,0
have,have,,0,0,0,0,1,loan,ave,1,0.25,0,0,0,0,0,0
planked,planquedo,,1,0,0,1,1,loan,planked,0,0,0,0,0,0,0,0
suázi,suaze,,1,0,0,0,1,loan,suave,1,0.6,0.5,0,0,0,0,0
olívia,livia,,0,0,1,0,1,loan,alivia,1,0.333333333,0,0,0,0,0,0
jazira,jazira,,1,0,0,0,1,loan,jazera,1,0.166666667,0,0,0,0,0,0
vós,vas,,0,0,0,0,1,loan,vias,1,0.5,0,0,0,0,0,0
dotoro,dótoro,,1,0,0,0,1,loan,dotoro,0,0,0,0,0,0,0,0
pasketi,pascete,,0,0,0,1,1,loan,pasketi,0,0,0,0.25,0,0,0,0
rumba,rumba,,1,0,0,0,1,loan,tumba,1,0.2,0.333333333,0,0,0,0,0
fora,fora,,0,0,0,0,1,loan,fora,1,0,0,0,1,0,0,0
ciné,cine,,0,0,0,0,1,loan,cine,1,0.25,0,0,0,0,0,0
ribaue,ribaué,,1,0,1,0,1,loan,ribaué,1,0.166666667,0,0,0,0,0,0
chiluchazi,chilucas,,1,0,0,1,1,loan,chiluchazi,0,0,0,0.333333333,0,1,0,0
macomia,macomia,,0,0,1,0,1,loan,macomia,1,0,0,0,0,0,1,0
esseriya,esseria,,0,0,0,1,1,loan,asseria,1,0.25,0,0,0,0,0,0
martinista,artinista,,0,0,0,1,1,loan,martinista,0,0,0,0.2,0,0,0,0
cha,cha,,0,0,0,1,1,loan,cha,1,0,0,0,0,1,0,0
uerj,irj,,1,0,1,0,1,loan,irs,1,0.75,1,0,0,0,0,0
oforam,foram,,0,0,0,0,1,loan,foram,1,0.166666667,0,0,0,0,0,0
ainda,indas,,1,0,0,0,1,loan,andas,1,0.4,0,0,0,0,0,0
paper,paber,,0,0,0,0,1,loan,saber,1,0.4,1,0.5,0,0,0,0
higino,higino,,1,0,0,0,1,loan,higino,1,0,0,0,0,0,0,0
amanófis,amanofis,,0,0,0,0,1,loan,amanófis,0,0,0,0,0,0,0,0
nordic,nordic,,1,0,0,0,1,loan,nordic,0,0,0,0,0,0,0,0
mirandés,mirandes,,1,0,0,0,1,loan,mirandês,1,0.125,0,0,0,0,0,0
ngalamu,galaão,,1,1,0,0,1,loan,galão,1,0.571428571,0.333333333,0.333333333,0,0,0,0
chipene,chipene,,0,0,0,1,1,loan,chipene,0,0,0,0,0,1,0,0
faye,faé,,0,0,0,0,1,loan,fax,1,0.5,0,0,1,0,0,0
aereo,areo,,0,0,1,0,1,loan,arei,1,0.4,0,0,0,0,0,0
ruvuma,ruvuma,,0,0,0,0,1,loan,ruvuma,0,0,0,0,0,0,0,0
johannesburg,joanesborgo,,1,0,0,0,1,loan,joanesburgo,1,0.25,0,0,0,0,0,0
acese,cese,,0,0,0,0,1,loan,cise,1,0.4,0,0,0,0,0,0
regionalism,regionalism,,1,0,1,0,1,loan,regionalismo,1,0.083333333,0.2,0,0,0,0,1
hi,hi,,0,0,0,0,1,loan,ii,1,0.5,0,0,0,0,0,0
anglo,anglos,,1,1,0,1,1,loan,anglo,0,0,0,0,0,0,0,0
expectancy,espetanci,,0,0,0,1,1,loan,expectancy,0,0,0,0,0,0,0,0
caraballo,carabalo,,1,0,0,0,1,loan,caraballo,0,0,0,0,0,0,1,1
bandamarrove,bandamarove,,1,0,0,0,1,loan,bandamarrove,0,0,0,0,0,0,0,0
camapanha,camanha,,0,0,0,0,1,loan,caminha,1,0.333333333,0.5,0.5,0,0,1,0
makastamunyauns,canstamunhão,,0,1,1,1,1,loan,makastamunyauns,0,0,0,0.5,0,0,0,0
assomihaka,assomia,,0,0,0,1,1,loan,assumia,1,0.4,0.333333333,0.333333333,0,0,0,0
umbeluzi,umbeluze,,1,0,0,0,1,loan,umbeluzi,1,0,0,0,0,0,0,0
esta,esta,,0,0,0,1,1,loan,esta,1,0,0,0,0,0,0,0
gepeam,gebeam,,1,0,1,0,1,loan,gepeam,0,0,0,0.5,0,0,0,0
victorino,victórino,,0,0,0,1,1,loan,victorino,1,0,0,0,0,0,0,0
breve,breve,,1,0,0,1,1,loan,breve,1,0,0,0,0,0,0,0
agency,agengi,,1,0,0,0,1,loan,agency,0,0,0,0.666666667,0,0,0,0
zincene,zincêne,,1,0,0,0,1,loan,zincene,0,0,0,0,0,0,0,0
carlo,carlo,,0,0,0,0,1,loan,carl,1,0.2,0,0,0,0,1,0
nhagani,hagani,,1,0,0,0,1,loan,nhagani,0,0,0,0.333333333,0,0,0,0
gallery,galerhs,,1,1,0,0,1,loan,galeras,1,0.428571429,0,0,0,0,0,0
bling,blingo,,1,1,0,1,1,loan,bingo,1,0.4,0.333333333,0,0,0,0,0
uaquessa,uscueça,,1,0,1,1,1,loan,uaquessa,0,0,0,0.333333333,0,0,1,0
sne,sne,,0,0,0,0,1,loan,sns,1,0.333333333,0,0,0,0,0,0
vinte,vinte,,0,0,0,0,1,loan,vinte,1,0,0,0,0,0,0,0
temple,temple,,0,0,0,1,1,loan,templo,1,0.166666667,0,0,0,0,0,0
guebuza,gubuza,,1,0,1,0,1,loan,guebuza,1,0,0,0,0,0,0,0
ser,ser,,0,0,0,0,1,loan,ser,1,0,0,0,0,0,0,0
tag,tag,,1,0,0,0,1,loan,tau,1,0.333333333,0.5,0,0,0,0,0
good,god,,1,0,0,0,1,loan,godo,1,0.5,0,0,0,0,0,0
hela,elas,,0,0,0,0,1,loan,elas,1,0.5,0,0,0,0,0,0
cary,carrheia,,0,1,0,0,1,loan,carreia,1,0.571428571,0,0,0,0,1,0
fundazion,fundazon,,1,0,1,0,1,loan,fundazion,0,0,0,0,1,0,0,0
vemba,vemba,,1,0,0,0,1,loan,verba,1,0.2,0.333333333,0,0,0,0,0
ed,d,,1,0,0,0,1,loan,d,1,0.5,0,0,0,0,0,0
risdp,risdpe,,1,0,0,0,1,loan,risdp,0,0,0,0,0,0,0,0
hypogaea,hopoga,,1,0,1,0,1,loan,hypogaea,0,0,0,0,0,0,0,0
next,next,,0,0,0,0,1,loan,nexo,1,0.25,0.5,0,0,0,0,0
educaçao,ducação,,1,0,1,0,1,loan,educação,1,0.125,0,0,0,0,1,0
adrews,dreus,,1,0,0,1,1,loan,dres,1,0.333333333,0.333333333,0.333333333,0,0,0,1
enin,enin,,0,0,0,0,1,loan,enin,0,0,0,0,0,0,0,0
kelling,celing,,1,1,0,0,1,loan,kelling,0,0,0,0.333333333,0,0,0,0
pelo,pelo,,0,0,0,0,1,loan,pelo,1,0,0,0,0,0,0,0
delluc,delucelus,,1,0,0,0,1,loan,delluc,0,0,0,0.5,0,0,0,0
mas,mass,,0,0,0,0,1,loan,massa,1,0.4,0.5,0.5,0,0,0,0
field,fiel,,1,0,1,0,1,loan,fiel,1,0.2,0.666666667,0.666666667,1,0,0,0
então,enti,,1,0,0,0,1,loan,menti,1,0.6,0,0,0,0,0,0
demographic,demograpic,,1,1,0,1,1,loan,demographic,0,0,0,0.25,0,0,0,0
quem,quem,,1,0,1,0,1,loan,quem,1,0,0,0,0,0,1,0
nordica,nordicas,,1,0,0,0,1,loan,mordicas,1,0.25,0,0,0,0,1,0
uem,nem,,0,0,1,0,1,loan,nem,1,0.333333333,1,1,0,0,0,0
nigero,nigero,,1,0,0,0,1,loan,nigero,0,0,0,0,0,0,0,0
chope,cope,,0,0,0,1,1,loan,cope,1,0.2,0.5,0.5,0,1,0,0
efontasawu,fondação,,0,0,0,0,1,loan,fundação,1,0.7,0.4,0.4,0,0,0,1
quanto,quanto,,1,0,1,0,1,loan,quanto,1,0,0,0,0,0,1,0
abd,abad,,1,0,0,0,1,loan,abade,1,0.4,0,0,0,0,0,1
bin,bin,,1,0,0,0,1,loan,bis,1,0.333333333,0,0,0,0,0,0
chindau,chindãs,,1,0,1,1,1,loan,chindau,0,0,0,0,0,1,0,0
tuupu,tupo,,0,0,1,0,1,loan,tapo,1,0.6,0,0,0,0,0,0
intelligence,inteligence,,1,0,0,0,1,loan,inteligente,1,0.166666667,0.166666667,0,0,0,0,0
puuru,púru,,0,0,1,0,1,loan,peru,1,0.4,0,0,0,0,0,0
bemoans,bemoans,,1,0,1,0,1,loan,bemoans,0,0,0,0,0,0,0,0
fabião,fabião,,1,0,0,0,1,loan,fabião,1,0,0,0,1,0,0,1
fatima,fátima,,0,0,0,0,1,loan,fátima,1,0.166666667,0,0,1,0,0,0
luwamba,luamba,,1,0,0,0,1,loan,liamba,1,0.285714286,0.25,0.25,0,0,0,0
webster,ebstr,,1,0,0,1,1,loan,webster,0,0,0,0.333333333,0,0,0,0
chalaua,chalua,,0,0,1,1,1,loan,chalupa,1,0.285714286,0.333333333,0,0,1,0,0
moloskim,molóssmos,,0,0,0,1,1,loan,moloskim,0,0,0,0.25,0,0,0,0
malove,loves,,0,0,0,0,1,loan,laves,1,0.666666667,0.333333333,0.333333333,0,0,0,0
bik,bico,,1,0,0,0,1,loan,bico,1,0.5,0,0,0,0,0,0
abdul,abaul,,1,0,0,0,1,loan,abdul,1,0,0,0.5,0,0,0,1
foromi,formi,,0,0,0,0,1,loan,forma,1,0.333333333,0.333333333,0.333333333,1,0,0,0
saloome,salomé,,0,0,0,0,1,loan,salomé,1,0.285714286,0,0,0,0,0,0
donguissa,donguisça,,1,1,1,1,1,loan,donguissa,0,0,0,0,0,0,0,0
menendez,menendens,,1,0,0,0,1,loan,menendez,0,0,0,0,0,0,0,0
egbamé,gamba,,1,0,0,0,1,loan,gamba,1,0.666666667,0.666666667,0.666666667,0,0,0,1
gurue,gurue,,1,0,1,0,1,loan,gurus,1,0.2,0,0,0,0,0,0
maposkianumanos,possgianos,,0,0,1,1,1,loan,maposkianumanos,0,0,0,0.4,0,0,0,0
rtho,rto,,0,1,0,1,1,loan,rito,1,0.5,0,0,0,0,0,0
okiristayuaari,cristão,,0,0,1,1,1,loan,cristão,1,0.714285714,0.5,0.5,0,0,0,0
zambi,zamb,,1,0,0,0,1,loan,zambi,1,0,0,0,0,0,0,0
helicopter,elicópter,,0,0,0,1,1,loan,helicopter,0,0,0,0,0,0,1,0
mangunde,nagundes,,1,1,0,0,1,loan,fagundes,1,0.375,0.333333333,0,0,0,0,0
old,ldid,,1,0,0,0,1,loan,old,0,0,0,0,0,0,0,0
pouco,pouco,,0,0,1,0,1,loan,pouco,1,0,0,0,0,0,1,0
dailey,daíles,,1,0,0,0,1,loan,dailey,0,0,0,0,0,0,0,0
men,men,,0,0,0,0,1,loan,meu,1,0.333333333,0,0,0,0,0,0
botswana,botswana,,1,0,0,0,1,loan,botswana,1,0,0,0,0,0,0,0
youtube,joutube,,1,0,1,0,1,loan,youtube,1,0,0,0.333333333,0,0,0,0
paintings,paíntis,,1,1,0,0,1,loan,paintings,0,0,0,0.25,0,0,0,0
elas,las,,0,0,0,0,1,loan,las,1,0.25,0,0,0,0,0,0
sinobaneya,cinobanea,,1,0,0,0,1,loan,sinobaneya,0,0,0,0,0,0,0,0
wipedia,ipédia,,1,0,1,0,1,loan,wipedia,0,0,0,0.333333333,0,0,0,0
icbas,cbas,,1,0,0,0,1,loan,abas,1,0.4,0.5,0,0,0,0,0
mouzinho,moçinho,,1,0,1,0,1,loan,mocinho,1,0.25,0,0,0,0,0,0
street,tret,,0,0,0,1,1,loan,treta,1,0.5,0,0,0,0,0,0
filmlab,filmab,,1,0,0,0,1,loan,filma,1,0.285714286,0.4,0.2,1,0,0,1
ugbi,ugbe,,1,0,0,0,1,loan,urbe,1,0.5,0.5,0,0,0,0,0
dapple,dapl,,1,0,0,1,1,loan,dahl,1,0.5,0.666666667,0.333333333,0,0,0,0
yahinstituwiri,homonstido,,0,0,0,1,1,loan,yahinstituwiri,0,0,0,0.5,0,0,0,0
manjiche,anjiches,,1,0,0,1,1,loan,aniches,1,0.375,0.333333333,0.333333333,0,0,0,0
shimakonde,chimacondes,,1,0,0,0,1,loan,shimakonde,0,0,0,0,0,0,0,0
macbeth,macbetes,,1,1,0,0,1,loan,macetes,1,0.428571429,0.25,0,0,0,0,0
marcelio,marcélios,,0,0,1,0,1,loan,marcelio,0,0,0,0,0,0,0,0
teve,teve,,0,0,0,0,1,loan,teve,1,0,0,0,0,0,0,0
xuan,jun,,0,0,1,0,1,loan,jus,1,0.75,1,1,0,0,0,0
mais,mais,,0,0,0,0,1,loan,mais,1,0,0,0,0,0,0,0
meudicionario,meudicionar,,1,0,1,0,1,loan,meudicionario,0,0,0,0.2,0,0,0,0
ebuukhu,buco,,1,1,1,0,1,loan,beco,1,0.857142857,0,0,0,0,0,0
dolares,dolares,,1,0,0,0,1,loan,doares,1,0.142857143,0,0,0,0,0,0
matamba,matmba,,1,0,0,0,1,loan,matamba,0,0,0,0,0,0,0,0
country,country,,0,1,1,1,1,loan,country,0,0,0,0,0,0,1,0
naturland,naturland,,1,0,0,0,1,loan,naturland,0,0,0,0,0,0,0,0
angónia,angonia,,1,1,1,0,1,loan,agonia,1,0.285714286,0,0,0,0,0,0
suazilandia,suasilandia,,1,0,1,0,1,loan,suazilandia,0,0,0,0,0,0,0,0
por,pro,,0,0,0,0,1,loan,pro,1,0.666666667,0,0,0,0,0,0
dictionary,dictionar,,1,1,1,1,1,loan,dictionary,0,0,0,0.25,0,0,0,0
craveirinha,cravernha,,0,0,1,1,1,loan,craveirinha,1,0,0,0.2,0,0,0,0
niade,niadé,,1,0,1,0,1,loan,niade,0,0,0,0,0,0,0,1
cinéclub,cineslub,,1,0,0,1,1,loan,cinéclub,0,0,0,0,0,0,0,0
mingurine,ingurines,,1,1,0,0,1,loan,mingurine,0,0,0,0.25,0,0,0,0
mueprograma,meprogram,,1,0,1,1,1,loan,mueprograma,0,0,0,0.25,0,0,0,0
investigation,investicano,,1,0,1,1,1,loan,investigation,0,0,0,0.4,0,0,0,0
gany,ganh,,1,1,0,0,1,loan,gani,1,0.25,0,0,0,0,0,0
coperazione,coperazione,,1,0,1,0,1,loan,coperazione,0,0,0,0,0,0,1,0
chuabo,chuabo,,1,0,1,1,1,loan,chuabo,1,0,0,0,0,1,0,1
enabel,nabel,,1,0,0,0,1,loan,nobel,1,0.333333333,0,0,0,0,0,1
dilma,dilma,,1,0,0,0,1,loan,dilma,1,0,0,0,0,0,0,0
bni,bni,,1,0,0,0,1,loan,bnu,1,0.333333333,0,0,0,0,0,0
jornalnoticias,jornalnotia,,1,0,1,0,1,loan,jornalnoticias,0,0,0,0.166666667,0,0,0,0
magide,magide,,1,0,0,0,1,loan,magide,0,0,0,0,0,0,0,0
portugues,portugues,,1,0,1,1,1,loan,português,1,0.111111111,0,0,0,0,0,0
desemvolvimento,decenvolvmento,,1,0,0,0,1,loan,desemvolvimento,0,0,0,0,0,0,0,0
mesteoe,esteoe,,0,0,1,1,1,loan,esteve,1,0.285714286,1,0.5,0,0,0,0
brasilescola,brasilescol,,1,0,0,1,1,loan,brasilescola,0,0,0,0.166666667,0,0,1,0
tchabana,chabana,,1,0,0,1,1,loan,chabana,1,0.125,0,0,0,0,0,1
alikora,elcora,,0,0,0,0,1,loan,escora,1,0.571428571,0.333333333,0,0,0,0,0
fasianídeas,fasiandêa,,1,0,1,0,1,loan,fasianídeas,0,0,0,0.25,1,0,0,0
criola,criola,,0,0,1,1,1,loan,crioula,1,0.142857143,0,0,0,0,0,0
inhassunge,ino,,1,1,0,1,1,loan,nino,1,0.8,0.666666667,0.666666667,0,0,0,0
malvaceae,malvaces,,0,0,1,0,1,loan,malvaceae,0,0,0,0,0,0,0,0
adamugi,damugeu,,1,0,0,0,1,loan,adamugi,0,0,0,0,0,0,0,1
archeology,argeologia,,1,0,1,1,1,loan,archeology,0,0,0,0.333333333,0,0,0,0
chilembene,chilembene,,1,0,0,1,1,loan,chilembene,0,0,0,0,0,1,0,0
vinhe,inhe,,0,0,0,0,1,loan,unhe,1,0.4,0.5,0.5,0,0,0,0
cheryl,cheryl,,0,1,0,1,1,loan,cheryl,0,0,0,0,0,1,0,0
está,está,,0,0,0,1,1,loan,está,1,0,0,0,0,0,0,0
atanásio,tanácio,,0,0,1,0,1,loan,atanásio,1,0,0,0,0,0,0,0
chicanana,chicâna,,0,0,0,1,1,loan,chicana,1,0.222222222,0,0,0,1,1,0
pemba,pembas,,1,0,0,0,1,loan,pombas,1,0.333333333,0,0,0,0,0,0
chimela,chimela,,0,0,0,1,1,loan,chinela,1,0.142857143,0,0,0,1,0,0
poésie,poésié,,0,0,1,0,1,loan,poésie,0,0,0,0,0,0,0,0
litere,litere,,0,0,0,0,1,loan,libere,1,0.166666667,0.333333333,0,0,0,0,0
electric,lectric,,0,0,0,1,1,loan,electric,0,0,0,0,0,0,0,0
nicoadala,nicoadal,,1,0,1,0,1,loan,nicoadala,1,0,0,0.25,0,0,1,1
chuvuma,chuva,,0,0,0,1,1,loan,chuva,1,0.285714286,0.333333333,0.333333333,0,1,0,0
conselho,conselho,,0,0,0,1,1,loan,conselho,1,0,0,0,0,0,1,0
nederland,nederland,,1,0,0,0,1,loan,nederland,0,0,0,0,0,0,0,0
malambe,malambes,,1,0,0,0,1,loan,malambe,0,0,0,0,0,0,0,0
manyanga,maniangas,,1,1,0,0,1,loan,manyanga,0,0,0,0,0,0,0,0
oxikolatendo,escoladendo,,1,0,0,0,1,loan,oxikolatendo,0,0,0,0.2,0,0,0,0
iorubá,orubas,,1,0,1,0,1,loan,roubas,1,0.666666667,0,0,0,0,0,0
gabuza,gabuza,,1,0,0,0,1,loan,gabuza,0,0,0,0,0,0,0,1
canalmoz,canalmos,,1,0,0,0,1,loan,canalmoz,0,0,0,0,0,0,1,0
ministry,ministra,,0,1,0,1,1,loan,ministra,1,0.125,0,0,0,0,0,0
group,grop,,1,0,1,1,1,loan,grou,1,0.2,0.5,0,0,0,0,0
madikizela,mádicelas,,1,0,0,0,1,loan,madikizela,0,0,0,0.2,0,0,0,1
fundazione,fundazione,,1,0,1,0,1,loan,fundazione,0,0,0,0,1,0,0,0
oldid,ldid,,1,0,0,0,1,loan,oldid,0,0,0,0,0,0,0,0
burkina,burcinas,,1,0,0,0,1,loan,burkina,0,0,0,0.5,0,0,0,0
higgins,higginas,,1,0,0,0,1,loan,higgins,0,0,0,0,0,0,0,0
nb,nb,,1,0,0,0,1,loan,nba,1,0.333333333,0,0,0,0,0,0
lipanga,libangas,,1,1,0,0,1,loan,lipanga,1,0,0,0.333333333,0,0,0,0
management,management,,1,0,0,0,1,loan,management,0,0,0,0,0,0,0,0
solvable,solabl,,1,0,0,1,1,loan,solvable,0,0,0,0.4,0,0,0,1
ali,ali,,0,0,0,0,1,loan,ali,1,0,0,0,0,0,0,0
loha,lahas,,0,0,0,0,1,loan,lhas,1,0.5,0,0,0,0,0,0
proncipais,procipais,,0,0,0,1,1,loan,proncipais,0,0,0,0.25,0,0,0,0
lee,les,,0,0,0,0,1,loan,lés,1,0.666666667,0,0,0,0,0,0
guidelines,gubelines,,1,0,1,0,1,loan,guidelines,0,0,0,0.25,0,0,0,0
aim,amim,,0,0,0,0,1,loan,amem,1,0.5,1,1,0,0,0,0
fitness,fitnes,,0,0,0,1,1,loan,fines,1,0.285714286,0.5,0.25,1,0,0,0
photo,hopto,,0,1,0,0,1,loan,opto,1,0.6,0.5,0.5,0,0,0,0
partimeu,partimeu,,0,0,1,1,1,loan,partimeu,0,0,0,0,0,0,0,0
esseti,sede,,0,0,0,1,1,loan,sede,1,0.666666667,0.5,0.5,0,0,0,0
dois,dos,,1,0,1,0,1,loan,dos,1,0.25,0,0,0,0,0,0
afreaka,freaca,,0,0,1,1,1,loan,fraca,1,0.428571429,0,0,0,0,0,0
amaskara,amascara,,0,0,0,1,1,loan,mascara,1,0.25,0,0,0,0,0,0
ndlhovo,ndlve,,1,0,0,1,1,loan,ndlhovo,0,0,0,0,0,0,0,0
luusi,lúsio,,0,0,1,0,1,loan,lúcio,1,0.8,0,0,0,0,0,0
esse,se,,0,0,0,1,1,loan,se,1,0.5,0,0,0,0,0,0
aparapatoo,parapato,,0,0,0,0,1,loan,aparapatoo,0,0,0,0,0,0,0,0
zunkuza,zungusas,,1,0,0,0,1,loan,zunkuza,0,0,0,0.5,0,0,0,0
phonology,ponologa,,1,1,0,0,1,loan,monologa,1,0.333333333,0.5,0.5,0,0,0,0
macanga,macangas,,1,1,0,0,1,loan,macanga,1,0,0,0,0,0,1,0
jn,jn,,1,0,0,0,1,loan,js,1,0.5,0,0,0,0,0,0
capra,capra,,0,0,0,1,1,loan,capa,1,0.2,0,0,0,0,1,0
garvey,garvey,,1,0,0,0,1,loan,garvey,0,0,0,0,0,0,0,0
xirhonga,cirónga,,1,1,0,0,1,loan,xirhonga,0,0,0,0,0,0,0,0
foudation,fodation,,1,0,1,0,1,loan,foudation,0,0,0,0,1,0,0,0
assim,assim,,0,0,0,1,1,loan,assim,1,0,0,0,0,0,0,0
systematic,sistematica,,0,1,0,1,1,loan,sistemática,1,0.272727273,0.2,0.2,0,0,0,0
caquengue,caquengue,,1,1,1,0,1,loan,caquengue,0,0,0,0,0,0,1,0
mbuio,muio,,1,0,1,0,1,loan,muio,1,0.2,0.5,0.5,0,0,0,0
parapasi,parapar,,0,0,0,0,1,loan,parapasi,0,0,0,0.25,0,0,0,0
homoíne,homone,,0,0,0,0,1,loan,homoíne,1,0,0,0,0,0,0,0
press,pres,,0,0,0,1,1,loan,pães,1,0.4,0.5,0.5,0,0,0,0
babane,babane,,1,0,0,0,1,loan,abane,1,0.166666667,0,0,0,0,0,1
